Date,Open,High,Low,Close,Adj Close,Volume
2022-05-23,87.360001,87.360001,85.919998,86.900002,86.227196,463400
2022-05-24,85.599998,85.889999,83.919998,84.870003,84.212914,440300
2022-05-25,86.260002,88.209999,85.949997,87.519997,86.842392,909400
2022-05-26,87.660004,89.680000,87.480003,89.000000,88.310936,798700
2022-05-27,88.860001,90.589996,88.709999,90.589996,89.888626,504700
2022-05-31,86.970001,87.849998,86.370003,87.199997,86.524872,370100
2022-06-01,87.040001,87.400002,84.730003,85.699997,85.036484,325800
2022-06-02,86.489998,87.489998,86.129997,87.239998,86.564560,210200
2022-06-03,86.360001,86.830002,84.720001,85.449997,84.788422,138400
2022-06-06,86.400002,87.029999,86.059998,86.540001,85.869980,350700
2022-06-07,85.589996,86.430000,85.089996,86.000000,85.334160,250300
2022-06-08,83.160004,84.300003,82.860001,83.389999,82.744370,426800
2022-06-09,82.550003,82.550003,79.610001,79.680000,79.063095,220600
2022-06-10,78.459999,79.470001,76.290001,76.379997,75.788643,568800
2022-06-13,73.269997,73.660004,69.860001,70.010002,69.467964,627600
2022-06-14,71.279999,71.320000,69.269997,70.110001,69.567192,615300
2022-06-15,70.820000,71.820000,70.160004,71.370003,70.817436,580200
2022-06-16,68.279999,68.889999,65.639999,66.589996,66.074440,769500
2022-06-17,69.050003,71.300003,68.089996,71.019997,70.470139,690300
2022-06-21,71.389999,72.849998,70.930000,71.040001,70.489990,519800
2022-06-22,70.180000,73.440002,70.070000,72.989998,72.424889,442400
2022-06-23,72.510002,73.120003,71.540001,72.620003,72.057755,308800
2022-06-24,72.080002,75.089996,72.050003,75.029999,74.449097,438200
2022-06-27,75.089996,75.519997,72.620003,72.900002,72.335587,508400
2022-06-28,72.529999,74.000000,70.279999,70.750000,70.202232,560300
2022-06-29,69.500000,69.800003,68.650002,69.510002,68.971832,388200
2022-06-30,66.769997,68.080002,65.309998,67.250000,66.729332,687100
2022-07-01,67.449997,68.750000,66.739998,68.650002,68.118492,599700
2022-07-05,65.980003,68.680000,65.070000,68.370003,67.840660,709900
2022-07-06,68.010002,68.809998,67.230003,67.779999,67.255226,532200
2022-07-07,69.010002,69.639999,67.970001,68.110001,67.582672,606700
2022-07-08,68.639999,68.639999,67.169998,67.830002,67.304840,615000
2022-07-11,66.239998,66.870003,65.620003,66.180000,65.667618,423500
2022-07-12,66.260002,68.050003,66.260002,67.599998,67.076622,1056700
2022-07-13,65.519997,68.180000,65.320000,67.930000,67.404068,654200
2022-07-14,68.260002,69.150002,67.230003,67.489998,66.967468,504800
2022-07-15,71.059998,71.070000,68.709999,69.010002,68.475708,590900
2022-07-18,69.889999,71.580002,69.889999,70.279999,69.735870,577800
2022-07-19,71.669998,72.919998,71.400002,72.099998,71.541779,727600
2022-07-20,71.940002,73.050003,71.349998,72.260002,71.700546,355000
2022-07-21,72.320000,72.449997,70.980003,72.330002,71.770004,781500
2022-07-22,73.389999,73.570000,70.910004,70.970001,70.420532,1189900
2022-07-25,75.070000,75.300003,72.760002,74.260002,73.685059,869400
2022-07-26,70.500000,71.980003,70.459999,71.279999,70.728127,441100
2022-07-27,73.300003,73.930000,72.459999,73.389999,72.821793,668000
2022-07-28,72.180000,73.610001,71.400002,73.180000,72.613419,477500
2022-07-29,73.419998,73.669998,72.500000,73.000000,72.434814,474600
2022-08-01,73.989998,74.199997,72.269997,74.000000,73.427071,681400
2022-08-02,72.110001,73.110001,71.559998,71.620003,71.065498,359600
2022-08-03,72.400002,74.000000,71.949997,73.699997,73.129387,596900
2022-08-04,73.699997,74.459999,73.400002,74.169998,73.595757,309800
2022-08-05,72.519997,74.089996,72.360001,74.000000,73.427071,493700
2022-08-08,74.250000,74.860001,73.690002,74.529999,73.952965,491800
2022-08-09,73.930000,73.930000,72.050003,72.940002,72.375282,266300
2022-08-10,73.910004,75.400002,73.910004,74.790001,74.210953,311600
2022-08-11,75.410004,75.809998,74.379997,74.639999,74.062119,239000
2022-08-12,74.660004,75.699997,74.660004,75.190002,74.607857,244800
2022-08-15,75.940002,76.750000,75.809998,75.849998,75.262749,212600
2022-08-16,76.769997,77.209999,75.949997,76.910004,76.314545,415600
2022-08-17,75.330002,75.349998,74.209999,74.739998,74.161339,197900
2022-08-18,74.870003,75.279999,74.279999,75.250000,74.667397,307200
2022-08-19,73.000000,73.440002,71.440002,71.779999,71.224258,188800
2022-08-22,70.449997,70.669998,69.820000,70.510002,69.964096,255600
2022-08-23,71.220001,72.720001,71.160004,72.349998,71.789841,275300
2022-08-24,71.120003,73.160004,71.120003,73.070000,72.504272,337800
2022-08-25,72.250000,73.940002,72.139999,73.699997,73.129387,408500
2022-08-26,72.959999,73.239998,69.589996,69.769997,69.229820,300800
2022-08-29,69.220001,70.709999,69.150002,70.440002,69.894638,259700
2022-08-30,71.080002,72.339996,70.690002,72.300003,71.740234,371500
2022-08-31,72.139999,73.480003,71.980003,72.709999,72.147057,704000
2022-09-01,70.559998,72.680000,70.559998,72.570000,72.008141,736200
2022-09-02,72.309998,74.199997,71.809998,72.769997,72.206589,492900
2022-09-06,73.470001,73.599998,71.989998,72.730003,72.166908,242900
2022-09-07,72.419998,74.070000,72.410004,73.860001,73.288155,496500
2022-09-08,72.029999,73.080002,71.110001,72.809998,72.246284,552700
2022-09-09,74.050003,75.019997,73.959999,74.250000,73.675133,547600
2022-09-12,75.169998,75.410004,73.919998,74.419998,73.843819,330700
2022-09-13,72.790001,74.099998,72.269997,72.339996,71.779922,611400
2022-09-14,70.620003,71.059998,67.860001,68.730003,68.197876,1084900
2022-09-15,68.980003,71.709999,68.980003,69.680000,69.140518,739200
2022-09-16,68.260002,68.269997,65.739998,68.010002,67.483452,834100
2022-09-19,68.120003,69.989998,68.050003,69.489998,68.951988,251400
2022-09-20,68.750000,68.809998,67.379997,67.680000,67.156006,492100
2022-09-21,66.750000,67.379997,65.650002,65.650002,65.141724,419500
2022-09-22,65.820000,66.080002,63.990002,64.349998,63.851784,496300
2022-09-23,61.919998,62.689999,61.150002,62.500000,62.016106,531000
2022-09-26,61.150002,61.970001,60.400002,60.509998,60.041512,760900
2022-09-27,61.349998,61.349998,58.540001,58.959999,58.503513,1050500
2022-09-28,58.340000,60.200001,57.799999,59.910000,59.446159,1647900
2022-09-29,58.290001,58.970001,56.950001,57.630001,57.183815,738300
2022-09-30,57.680000,59.259998,57.349998,58.419998,57.967693,564800
2022-10-03,58.200001,59.939999,58.099998,59.529999,59.069099,601200
2022-10-04,62.529999,63.889999,62.480000,63.590000,63.097668,825800
2022-10-05,62.639999,63.070000,62.169998,62.540001,62.055798,343300
2022-10-06,62.070000,62.509998,60.980000,61.549999,61.073463,633300
2022-10-07,60.189999,60.650002,58.169998,58.430000,57.977619,583600
2022-10-10,59.189999,59.209999,57.930000,58.500000,58.047077,379200
2022-10-11,59.090000,59.279999,57.299999,57.410000,56.965515,412800
2022-10-12,55.919998,57.000000,55.900002,56.889999,56.449539,598200
2022-10-13,57.349998,60.369999,56.770000,59.759998,59.297318,1101400
2022-10-14,62.230000,62.230000,60.380001,60.400002,59.932369,582900
2022-10-17,62.549999,62.709999,61.130001,61.389999,60.914700,684600
2022-10-18,63.680000,64.279999,62.580002,62.619999,62.135178,673900
2022-10-19,62.669998,63.459999,62.070000,62.639999,62.155022,532400
2022-10-20,62.689999,63.070000,62.070000,62.189999,61.708508,311400
2022-10-21,61.150002,63.480000,61.130001,63.410000,62.919060,329300
2022-10-24,64.070000,64.150002,62.869999,63.430000,62.938908,342000
2022-10-25,63.900002,65.470001,63.529999,65.239998,64.734894,399600
2022-10-26,66.089996,67.489998,65.750000,67.269997,66.749176,668900
2022-10-27,66.959999,68.209999,66.940002,67.860001,67.334610,675300
2022-10-28,65.820000,67.910004,65.820000,67.860001,67.334610,526900
2022-10-31,68.440002,69.220001,68.209999,68.889999,68.356636,439300
2022-11-01,69.279999,69.949997,68.860001,68.989998,68.455856,289600
2022-11-02,68.080002,68.690002,66.430000,66.449997,65.935524,280800
2022-11-03,66.070000,67.550003,65.930000,67.089996,66.570564,238600
2022-11-04,69.410004,69.879997,68.099998,69.050003,68.515396,336600
2022-11-07,73.389999,73.540001,69.610001,71.339996,70.787659,909400
2022-11-08,71.260002,73.529999,71.260002,72.650002,72.087524,443400
2022-11-09,72.349998,73.209999,72.129997,72.709999,72.147057,271300
2022-11-10,74.879997,75.839996,74.500000,75.800003,75.213135,662800
2022-11-11,76.400002,78.500000,75.919998,78.180000,77.574707,735900
2022-11-14,77.129997,78.019997,76.910004,76.970001,76.374077,394600
2022-11-15,78.000000,78.669998,76.010002,76.650002,76.056557,280400
2022-11-16,75.279999,75.699997,74.250000,74.959999,74.379639,319000
2022-11-17,73.309998,74.529999,73.050003,74.430000,73.853745,290100
2022-11-18,75.250000,75.760002,73.379997,73.980003,73.407227,176500
2022-11-21,73.580002,75.230003,73.169998,74.989998,74.409401,326000
2022-11-22,74.040001,76.620003,73.599998,75.949997,75.361969,488700
2022-11-23,76.050003,76.610001,75.419998,75.889999,75.302437,184600
2022-11-25,76.870003,77.559998,76.489998,77.309998,76.711441,151200
2022-11-28,77.129997,77.230003,76.309998,76.419998,75.828331,335600
2022-11-29,75.370003,76.470001,75.199997,75.440002,74.855927,335700
2022-11-30,76.120003,76.120003,74.360001,75.690002,75.103989,397200
2022-12-01,77.000000,77.029999,76.080002,76.940002,76.344315,312100
2022-12-02,76.589996,77.889999,75.860001,77.860001,77.257187,268400
2022-12-05,77.330002,77.699997,76.849998,77.349998,76.751129,333300
2022-12-06,77.000000,77.750000,75.190002,76.070000,75.481041,315700
2022-12-07,77.070000,77.070000,75.050003,75.239998,74.657471,249700
2022-12-08,76.379997,76.989998,75.570000,76.019997,75.431427,341600
2022-12-09,76.459999,78.529999,76.459999,77.739998,77.138115,263100
2022-12-12,77.639999,78.910004,77.489998,78.870003,78.259369,174500
2022-12-13,80.199997,80.430000,75.470001,76.129997,75.540581,547000
2022-12-14,76.239998,78.230003,75.989998,77.720001,77.118271,243600
2022-12-15,77.860001,78.489998,77.190002,78.360001,77.753319,583100
2022-12-16,76.959999,78.849998,76.070000,77.379997,76.780899,868000
2022-12-19,77.199997,78.320000,76.190002,76.309998,75.719185,311500
2022-12-20,76.669998,77.730003,76.610001,77.529999,76.929741,382500
2022-12-21,79.029999,79.660004,78.519997,78.769997,78.160133,185200
2022-12-22,77.849998,78.010002,75.349998,76.610001,76.016861,256900
2022-12-23,75.830002,77.099998,75.430000,76.589996,75.997017,150400
2022-12-27,76.269997,76.610001,75.720001,75.989998,75.401665,140600
2022-12-28,75.589996,75.610001,73.500000,73.500000,72.930939,142600
2022-12-29,73.639999,75.320000,73.510002,75.180000,74.597939,227600
2022-12-30,74.599998,74.989998,74.070000,74.760002,74.181190,201100
2023-01-03,75.989998,76.120003,73.970001,74.519997,73.943039,197200
2023-01-04,75.309998,82.260002,75.309998,82.239998,81.603271,592800
2023-01-05,83.010002,84.540001,82.769997,84.400002,83.746552,561900
2023-01-06,84.550003,87.110001,83.879997,86.940002,86.266891,339900
2023-01-09,88.800003,89.230003,88.019997,88.019997,87.338524,641900
2023-01-10,88.839996,90.559998,88.709999,90.239998,89.541336,259600
2023-01-11,88.959999,88.959999,88.120003,88.760002,88.072800,447100
2023-01-12,90.779999,92.160004,90.400002,92.010002,91.297638,254600
2023-01-13,91.550003,92.820000,91.129997,92.540001,91.823532,304500
2023-01-17,92.260002,94.500000,91.540001,94.160004,93.430992,659200
2023-01-18,95.000000,95.959999,91.279999,91.730003,91.019806,703600
2023-01-19,92.309998,93.820000,91.849998,92.809998,92.091438,512500
2023-01-20,94.160004,94.180000,92.489998,93.660004,92.934860,545000
2023-01-23,93.089996,94.980003,92.959999,94.739998,94.006493,257000
2023-01-24,94.790001,95.830002,94.440002,95.099998,94.363708,216500
2023-01-25,96.440002,97.029999,95.620003,96.529999,95.782639,210700
2023-01-26,95.480003,95.800003,94.050003,95.610001,94.869759,243900
2023-01-27,94.989998,96.190002,94.860001,95.690002,94.949142,216400
2023-01-30,92.930000,93.720001,91.089996,91.680000,90.970184,484600
2023-01-31,91.580002,92.279999,90.139999,90.529999,89.829086,364600
2023-02-01,93.050003,94.449997,91.870003,92.860001,92.141052,410500
2023-02-02,94.930000,95.709999,93.900002,94.980003,94.244644,322000
2023-02-03,93.169998,95.029999,92.940002,94.809998,94.075951,412400
2023-02-06,92.580002,95.059998,92.550003,94.900002,94.165260,461900
2023-02-07,94.309998,96.809998,93.980003,96.500000,95.752869,698100
2023-02-08,96.510002,97.709999,96.510002,97.339996,96.586365,626400
2023-02-09,98.250000,99.339996,95.220001,95.540001,94.800301,705000
2023-02-10,92.400002,93.580002,91.389999,93.349998,92.627258,611500
2023-02-13,92.769997,94.570000,92.669998,94.440002,93.708824,535600
2023-02-14,94.169998,96.400002,93.989998,95.989998,95.246819,561600
2023-02-15,95.029999,96.260002,94.980003,95.870003,95.127747,565800
2023-02-16,95.519997,95.519997,94.250000,94.449997,93.718735,386800
2023-02-17,94.320000,94.489998,93.739998,94.269997,93.540131,425200
2023-02-21,92.430000,92.940002,91.339996,92.099998,91.386932,375800
2023-02-22,91.230003,92.000000,90.570000,90.830002,90.126770,418900
2023-02-23,93.160004,93.699997,90.830002,93.269997,92.547874,571700
2023-02-24,90.139999,91.129997,90.120003,90.900002,90.196228,620800
2023-02-27,92.690002,93.029999,91.980003,92.260002,91.545700,299000
2023-02-28,91.370003,92.989998,90.910004,92.769997,92.051743,363900
2023-03-01,94.059998,94.970001,93.690002,94.449997,93.718735,342100
2023-03-02,93.209999,95.459999,93.129997,95.120003,94.383560,316900
2023-03-03,96.150002,97.500000,95.660004,97.290001,96.536751,225100
2023-03-06,97.160004,98.239998,97.010002,97.260002,96.506989,142500
2023-03-07,97.330002,97.430000,95.989998,96.300003,95.554420,231900
2023-03-08,96.050003,97.139999,95.879997,96.180000,95.435349,357400
2023-03-09,93.820000,95.010002,92.500000,92.680000,91.962448,260800
2023-03-10,93.370003,93.519997,90.379997,90.699997,89.997772,510300
2023-03-13,90.120003,90.830002,89.339996,90.449997,89.749710,438700
2023-03-14,91.970001,92.680000,90.650002,91.510002,90.801506,196300
2023-03-15,87.910004,88.019997,86.360001,87.750000,87.070618,297200
2023-03-16,86.930000,88.680000,86.680000,88.529999,87.844574,241400
2023-03-17,87.379997,88.120003,87.110001,87.750000,87.070618,445900
2023-03-20,88.930000,90.120003,88.370003,89.260002,88.568924,284200
2023-03-21,92.510002,93.000000,92.180000,92.379997,91.664764,297800
2023-03-22,92.580002,93.349998,92.000000,92.000000,91.287712,278000
2023-03-23,93.150002,94.339996,91.500000,92.160004,91.446472,214200
2023-03-24,89.930000,89.930000,87.510002,89.580002,88.886444,272400
2023-03-27,90.370003,90.989998,89.730003,90.599998,89.898544,127600
2023-03-28,90.059998,91.760002,90.059998,91.370003,90.662590,165600
2023-03-29,92.910004,93.430000,92.260002,92.709999,91.992210,278700
2023-03-30,93.820000,94.019997,92.949997,93.010002,92.289894,237300
2023-03-31,94.070000,94.739998,93.809998,94.290001,93.559982,264600
2023-04-03,91.769997,93.180000,91.379997,92.820000,92.101364,451100
2023-04-04,93.000000,93.639999,92.089996,92.980003,92.260124,255100
2023-04-05,91.330002,91.760002,90.180000,90.500000,89.799324,283900
2023-04-06,90.849998,94.160004,90.580002,94.000000,93.272224,576800
2023-04-10,94.120003,94.779999,93.370003,94.000000,93.272224,174500
2023-04-11,93.599998,94.430000,92.940002,94.120003,93.391296,215900
2023-04-12,93.680000,94.349998,91.949997,92.970001,92.250198,334900
2023-04-13,94.199997,94.269997,92.760002,94.169998,93.440910,142800
2023-04-14,93.500000,94.129997,92.839996,93.480003,92.756256,176800
2023-04-17,94.489998,95.070000,93.690002,94.089996,93.361526,172600
2023-04-18,96.190002,97.199997,95.790001,96.980003,96.229156,249100
2023-04-19,96.839996,97.010002,95.510002,96.669998,95.921555,259200
2023-04-20,95.669998,96.440002,94.150002,94.470001,93.738586,209700
2023-04-21,94.650002,94.830002,93.970001,94.760002,94.026344,431900
2023-04-24,95.410004,95.949997,94.000000,94.669998,93.937035,166200
2023-04-25,94.459999,94.910004,92.879997,92.919998,92.200584,236300
2023-04-26,92.910004,93.120003,90.400002,90.470001,89.769554,362100
2023-04-27,93.620003,93.940002,91.519997,93.279999,92.557800,319300
2023-04-28,92.059998,95.889999,91.940002,95.589996,94.849915,256800
2023-05-01,95.830002,98.550003,95.570000,97.050003,96.298615,223700
2023-05-02,97.349998,97.860001,95.419998,97.790001,97.032883,164300
2023-05-03,96.379997,96.589996,95.000000,95.589996,94.849915,228400
2023-05-04,94.629997,95.339996,92.989998,93.290001,92.567726,159200
2023-05-05,95.000000,96.000000,94.639999,95.410004,94.671310,172400
2023-05-08,95.419998,96.529999,95.400002,96.230003,95.484962,150700
2023-05-09,97.199997,99.089996,96.989998,98.349998,97.588547,295400
2023-05-10,100.000000,100.470001,97.839996,99.589996,98.818939,231000
2023-05-11,98.870003,99.849998,98.339996,99.800003,99.027321,212700
2023-05-12,99.790001,99.790001,98.709999,99.120003,98.352585,172900
2023-05-15,98.650002,100.690002,98.510002,100.610001,99.831047,288000
2023-05-16,100.730003,101.650002,100.080002,100.800003,100.019577,382000
2023-05-17,102.150002,106.050003,102.080002,105.070000,104.256516,1209200
2023-05-18,103.419998,104.000000,101.169998,102.099998,101.309509,839500
2023-05-19,100.620003,101.290001,98.910004,100.290001,99.513527,596700
2023-05-22,101.349998,101.930000,99.570000,99.900002,99.126549,621800
2023-05-23,102.389999,106.349998,101.669998,105.239998,104.425201,1245200
2023-05-24,104.570000,106.010002,103.400002,103.879997,103.075729,463400
2023-05-25,105.820000,107.699997,105.129997,107.309998,106.479172,925000
2023-05-26,106.430000,107.489998,105.480003,106.510002,105.685371,586700
2023-05-30,104.970001,105.580002,104.250000,105.290001,104.474815,405500
2023-05-31,104.680000,105.339996,102.849998,105.080002,104.266441,553400
2023-06-01,105.089996,106.830002,104.589996,106.389999,105.566299,314500
2023-06-02,106.940002,107.860001,106.709999,106.930000,106.102119,461300
2023-06-05,106.620003,107.989998,106.410004,106.750000,105.923508,508900
2023-06-06,105.529999,106.349998,105.000000,106.070000,105.248772,327600
2023-06-07,106.129997,106.949997,105.730003,106.559998,105.734978,421400
2023-06-08,107.000000,108.900002,106.690002,108.279999,107.441666,410100
2023-06-09,107.510002,108.720001,106.809998,107.449997,106.618088,690900
2023-06-12,107.930000,108.379997,106.900002,107.360001,106.528786,505000
2023-06-13,108.580002,108.889999,106.860001,107.860001,107.024918,378300
2023-06-14,107.830002,108.099998,106.370003,107.180000,106.350182,474400
2023-06-15,107.160004,107.160004,105.739998,106.959999,106.131882,733700
2023-06-16,106.750000,108.160004,106.089996,107.889999,107.054688,406700
2023-06-20,105.220001,106.099998,105.000000,106.000000,105.179321,476500
2023-06-21,106.000000,108.199997,105.860001,107.570000,106.737160,709900
2023-06-22,106.739998,109.199997,106.279999,109.150002,108.304932,462600
2023-06-23,102.650002,105.809998,102.540001,104.680000,103.869537,1072600
2023-06-26,104.879997,105.599998,103.550003,103.809998,103.006271,488500
2023-06-27,105.160004,108.470001,104.919998,108.139999,107.302750,521600
2023-06-28,108.400002,110.169998,108.400002,109.480003,108.632378,585700
2023-06-29,110.029999,110.379997,108.050003,108.220001,107.382133,459700
2023-06-30,109.629997,110.660004,109.339996,110.599998,109.743698,605800
2023-07-03,110.180000,111.779999,109.919998,111.000000,110.140610,399300
2023-07-05,111.000000,111.169998,108.959999,109.500000,108.652222,416600
2023-07-06,106.550003,107.389999,106.019997,106.870003,106.042587,355500
2023-07-07,106.879997,108.459999,106.559998,107.820000,106.985229,455000
2023-07-10,108.230003,108.650002,107.980003,108.309998,107.471428,415600
2023-07-11,109.389999,110.750000,109.169998,110.480003,109.624634,860900
2023-07-12,109.949997,110.629997,108.260002,108.620003,107.779037,729500
2023-07-13,111.349998,112.750000,110.199997,111.400002,110.537514,752600
2023-07-14,111.209999,111.430000,110.059998,111.050003,110.190224,603900
2023-07-17,110.849998,111.510002,109.440002,109.720001,108.870514,583000
2023-07-18,109.510002,110.050003,108.449997,110.010002,109.158272,690600
2023-07-19,109.690002,110.080002,108.150002,109.379997,108.533150,361000
2023-07-20,108.379997,108.500000,106.410004,106.650002,105.824287,427900
2023-07-21,107.989998,108.410004,106.940002,107.519997,106.687546,618200
2023-07-24,101.750000,102.190002,97.239998,97.820000,97.062653,1694600
2023-07-25,99.309998,101.629997,99.010002,101.139999,100.356941,1359400
2023-07-26,101.769997,103.110001,101.769997,102.180000,101.388893,790000
2023-07-27,100.949997,102.389999,100.019997,100.290001,99.513527,475400
2023-07-28,101.089996,101.720001,100.160004,100.639999,99.860817,337000
2023-07-31,100.610001,102.709999,100.430000,102.529999,101.736183,438400
2023-08-01,101.720001,102.580002,100.720001,101.910004,101.120987,659200
2023-08-02,100.519997,100.690002,99.099998,99.099998,98.332741,461200
2023-08-03,99.000000,100.889999,98.760002,100.099998,99.324997,606700
2023-08-04,102.050003,102.860001,100.599998,100.970001,100.188263,521800
2023-08-07,102.470001,102.669998,100.949997,102.199997,101.408737,451700
2023-08-08,101.019997,101.949997,99.610001,101.000000,100.218033,539800
2023-08-09,100.730003,100.849998,98.949997,99.260002,98.491501,167300
2023-08-10,100.919998,101.099998,99.660004,99.680000,98.908249,226800
2023-08-11,99.449997,100.059998,99.169998,99.379997,98.610565,157200
2023-08-14,98.580002,100.349998,98.580002,99.860001,99.086853,227800
2023-08-15,99.199997,99.830002,98.230003,98.239998,97.479393,267800
2023-08-16,98.790001,102.830002,98.769997,100.940002,100.158493,623800
2023-08-17,100.110001,100.110001,98.489998,98.699997,97.935837,282300
2023-08-18,97.519997,99.190002,97.470001,98.260002,97.499245,406200
2023-08-21,99.000000,100.019997,98.190002,99.589996,98.818939,205700
2023-08-22,99.489998,100.019997,99.320000,99.519997,98.749481,157100
2023-08-23,99.300003,100.279999,99.050003,99.730003,98.957863,145200
2023-08-24,100.470001,101.040001,97.949997,98.000000,97.241257,268700
2023-08-25,98.410004,98.540001,96.349998,97.639999,96.884041,202600
2023-08-28,97.599998,99.129997,97.599998,98.459999,97.697693,121700
2023-08-29,98.570000,99.169998,97.790001,98.639999,97.876297,513000
2023-08-30,100.239998,100.379997,98.300003,98.820000,98.054909,262200
2023-08-31,101.029999,101.129997,98.940002,99.250000,98.481575,486900
2023-09-01,100.279999,100.660004,97.580002,98.040001,97.280945,342100
2023-09-05,98.300003,100.470001,98.110001,98.750000,97.985451,580900
2023-09-06,98.599998,99.169998,96.129997,97.089996,96.338295,386200
2023-09-07,97.220001,97.279999,95.910004,95.910004,95.167442,327600
2023-09-08,95.959999,96.779999,95.779999,96.050003,95.306358,210800
2023-09-11,95.669998,98.510002,95.610001,98.029999,97.271019,174500
2023-09-12,101.000000,101.809998,100.260002,100.500000,99.721901,521200
2023-09-13,100.830002,100.830002,98.800003,98.940002,98.173981,417600
2023-09-14,98.290001,99.610001,97.769997,98.730003,97.965607,267400
2023-09-15,100.080002,100.779999,99.080002,99.400002,98.630417,281700
2023-09-18,98.669998,99.889999,98.610001,98.900002,98.134293,246700
2023-09-19,99.150002,102.089996,98.400002,101.169998,100.386711,460400
2023-09-20,101.470001,103.349998,101.070000,101.809998,101.021759,264000
2023-09-21,100.540001,101.820000,99.720001,100.500000,99.721901,324000
2023-09-22,99.610001,100.940002,99.519997,100.239998,99.463913,309800
2023-09-25,98.440002,100.190002,97.129997,99.279999,98.511345,403500
2023-09-26,98.449997,98.769997,96.889999,97.050003,96.298615,480900
2023-09-27,97.059998,99.779999,96.870003,97.500000,96.745125,1106700
2023-09-28,96.570000,98.959999,95.389999,98.309998,97.548851,573700
2023-09-29,98.389999,98.519997,96.250000,97.209999,96.457375,447300
2023-10-02,97.639999,97.639999,95.879997,96.599998,95.852097,384800
2023-10-03,95.129997,96.370003,95.099998,96.010002,95.266663,379300
2023-10-04,96.269997,96.699997,94.849998,96.290001,95.544495,287100
2023-10-05,98.129997,98.800003,96.790001,97.580002,96.824509,301400
2023-10-06,99.199997,99.199997,96.839996,97.959999,97.201561,264200
2023-10-09,94.769997,96.040001,93.570000,95.849998,95.107903,334100
2023-10-10,96.639999,98.570000,96.639999,98.500000,97.737389,295500
2023-10-11,98.730003,99.209999,96.870003,96.870003,96.120010,381600
2023-10-12,96.980003,97.029999,94.419998,94.540001,93.808044,339200
2023-10-13,92.790001,93.790001,91.089996,91.559998,90.851112,393700
2023-10-16,91.830002,94.000000,91.809998,93.209999,92.488342,249400
2023-10-17,91.839996,93.360001,91.830002,92.290001,91.575462,216900
2023-10-18,91.339996,91.339996,89.309998,89.879997,89.184120,353200
2023-10-19,90.720001,91.330002,90.129997,90.300003,89.600876,269600
2023-10-20,88.839996,90.110001,88.599998,89.410004,88.717766,226200
2023-10-23,90.000000,90.830002,89.239998,89.559998,88.866600,233800
2023-10-24,89.489998,90.940002,89.489998,89.849998,89.154358,303800
2023-10-25,89.650002,89.650002,88.339996,88.419998,87.735428,192900
2023-10-26,88.000000,89.150002,87.360001,87.580002,86.901932,267000
2023-10-27,88.339996,90.000000,88.000000,89.169998,88.479622,273100
2023-10-30,88.949997,90.059998,88.480003,89.400002,88.707840,208200
2023-10-31,89.339996,89.339996,87.180000,87.699997,87.020996,377800
2023-11-01,90.370003,90.370003,88.690002,89.500000,88.807068,449900
2023-11-02,92.470001,93.580002,92.330002,93.480003,92.756256,317600
2023-11-03,94.029999,95.889999,93.989998,94.290001,93.559982,556400
2023-11-06,102.989998,102.989998,97.339996,98.279999,97.519089,958500
2023-11-07,99.919998,102.709999,99.660004,102.199997,101.408737,901900
2023-11-08,103.250000,106.540001,102.470001,106.500000,105.675446,879600
2023-11-09,107.580002,108.470001,106.260002,107.220001,106.389870,1197300
2023-11-10,104.989998,107.199997,104.680000,107.059998,106.231110,835700
2023-11-13,104.809998,107.410004,104.809998,107.230003,106.399796,495900
2023-11-14,108.459999,110.860001,108.459999,110.809998,109.952072,753900
2023-11-15,110.779999,114.209999,110.779999,114.150002,113.266220,1006300
2023-11-16,111.830002,114.699997,111.730003,114.650002,113.762352,971800
2023-11-17,114.150002,116.989998,114.150002,115.199997,114.308083,1030300
2023-11-20,114.000000,115.470001,113.559998,115.430000,114.536308,533000
2023-11-21,115.239998,116.699997,114.949997,115.910004,115.012596,763300
2023-11-22,116.000000,117.690002,115.889999,117.529999,116.620049,787200
2023-11-24,116.430000,118.019997,116.080002,117.459999,116.550591,542600
2023-11-27,116.000000,118.000000,115.519997,117.510002,116.600204,1218800
2023-11-28,119.129997,119.290001,116.779999,117.550003,116.639900,506700
2023-11-29,118.290001,119.419998,117.779999,118.300003,117.384094,442300
2023-11-30,118.540001,118.639999,117.410004,118.220001,117.304710,376000
2023-12-01,118.650002,120.330002,118.599998,120.169998,119.239609,590600
2023-12-04,119.260002,121.779999,118.669998,121.459999,120.519623,1007700
2023-12-05,120.599998,121.550003,119.570000,120.830002,119.894501,847200
2023-12-06,121.800003,124.300003,121.769997,124.120003,123.159027,1129300
2023-12-07,124.349998,126.900002,123.489998,126.150002,125.173309,1346000
2023-12-08,124.430000,125.160004,123.150002,124.900002,123.932991,910200
2023-12-11,124.180000,124.480003,123.349998,124.370003,123.407097,551100
2023-12-12,125.150002,126.629997,124.239998,126.550003,125.570213,614600
2023-12-13,126.269997,127.279999,125.610001,127.199997,126.215179,643900
2023-12-14,127.809998,130.100006,127.349998,130.039993,129.033188,806800
2023-12-15,129.610001,131.259995,128.759995,130.550003,129.539246,622900
2023-12-18,130.429993,131.539993,129.509995,131.220001,130.204056,630200
2023-12-19,132.309998,133.339996,131.449997,133.089996,132.059570,792600
2023-12-20,132.550003,134.320007,131.970001,132.839996,131.811508,944400
